Campaign_ID,Channel,Date,Budget,Impressions,Clicks,Conversions,Revenue,Customer_Feedback
CMP_5898,Website,2025-08-28,45612.6,1921008,121305,11114,917829.6988476448,Love this brand!
CMP_7603,Website,2025-10-22,43478.47,906242,21072,3873,87298.61679261974,"Great campaign, loved the visuals!"
CMP_6310,SMS,2025-03-07,31146.38,526547,7434,1429,102828.44656651688,"Spammy ad, hidden it."
CMP_3600,Social Media,2025-08-21,37112.73,1355668,33515,1946,160241.71422015908,Too expensive for me.
CMP_2662,Social Media,2025-11-09,10992.2,367768,21900,4338,351109.60201865365,"Worst experience, link didn't work."
CMP_9747,SMS,2025-09-15,30523.24,376300,8490,541,27730.71326690572,Amazing offer! bought it immediately.
CMP_3851,Website,2025-12-17,37911.41,954903,39430,5326,470841.860442129,The ad was okay but a bit repetitive.
CMP_9385,Social Media,2025-10-19,45695.92,905500,90182,9351,345258.193844909,"Not interested, irrelevant content."
CMP_7892,Social Media,2025-12-25,47020.63,833221,81510,11538,773902.9734992031,Highly recommended!
CMP_9242,SMS,2025-11-07,6556.84,128770,1562,303,23288.358121322763,"Decent, but could be better."
CMP_7698,Email,2025-11-05,30781.68,1290803,49243,6489,385837.80486008,Too expensive for me.
CMP_4814,Email,2025-10-05,1317.66,34331,2521,303,11508.432449431204,Amazing offer! bought it immediately.
CMP_3593,SMS,2025-07-07,3287.76,53802,1760,338,18212.959387714494,The ad was okay but a bit repetitive.
CMP_3135,Social Media,2025-09-17,18257.75,269117,11366,1514,128279.37627567699,"Great campaign, loved the visuals!"
CMP_7318,SMS,2025-10-08,10528.7,426052,11053,1005,45154.38251923896,The ad was okay but a bit repetitive.
CMP_9744,Website,2025-10-01,39672.54,1461177,114862,16403,430947.378814537,"Not interested, irrelevant content."
CMP_1851,SMS,2025-09-19,15176.56,388953,25951,4759,330535.5179547878,"Not interested, irrelevant content."
CMP_4423,SMS,2025-05-24,12399.0,295258,24736,2286,136792.98322939815,"Not interested, irrelevant content."
CMP_3095,Website,2025-08-26,40913.14,1491956,145792,18065,1328266.305710761,"Spammy ad, hidden it."
CMP_1574,Social Media,2025-02-28,31836.81,1109771,107434,11848,830028.9499754065,Highly recommended!
CMP_1175,Email,2025-11-18,1686.78,36175,1591,315,24695.197423799367,"Spammy ad, hidden it."
CMP_6882,Social Media,2025-05-31,7323.12,123793,3299,292,22309.69334385647,"Spammy ad, hidden it."
CMP_1890,Email,2025-02-21,10331.05,131656,11404,700,63405.02879179458,The ad was okay but a bit repetitive.
CMP_8824,Website,2025-12-27,39744.73,1240028,46393,4156,384915.4119528113,"Worst experience, link didn't work."
CMP_9911,Website,2026-01-12,38377.49,938701,57628,6810,269191.8522442619,"Not interested, irrelevant content."
CMP_2530,Email,2025-02-20,11272.59,391871,34523,2893,267143.9517992582,Love this brand!
CMP_1054,Email,2025-11-05,8185.75,174025,14207,2818,151127.9553044152,"Decent, but could be better."
CMP_5622,SMS,2025-04-07,16699.24,519218,28660,2583,172303.3837577673,Highly recommended!
CMP_1572,Email,2025-09-12,45541.53,2120383,151631,17392,1086316.6052201472,"Decent, but could be better."
CMP_2896,Website,2025-12-18,33229.11,1413000,122570,13521,1287426.1107338492,The ad was okay but a bit repetitive.
CMP_8053,Social Media,2025-08-22,28251.21,1248170,87683,7060,680670.1303468996,"Great campaign, loved the visuals!"
CMP_2339,Email,2025-05-11,23893.25,261058,4763,681,24421.45785790291,Amazing offer! bought it immediately.
CMP_3883,Email,2025-12-03,35785.73,876976,37321,7336,685762.5385476208,"Decent, but could be better."
CMP_5563,Website,2025-11-16,17314.47,521307,11660,1038,56046.16675957209,The ad was okay but a bit repetitive.
CMP_4959,Social Media,2025-11-24,31948.08,812404,20665,1182,46710.38895975388,Love this brand!
CMP_3501,SMS,2025-06-10,18277.71,274805,15843,2072,74321.33962040639,"Spammy ad, hidden it."
CMP_4677,Website,2025-06-04,48399.75,1756600,154723,29059,931486.2431673334,"Worst experience, link didn't work."
CMP_2320,SMS,2025-07-18,44172.15,1805832,23024,2855,157135.13708618603,"Not interested, irrelevant content."
CMP_3193,SMS,2025-11-02,19293.58,222493,10247,571,17588.50012077479,"Great campaign, loved the visuals!"
CMP_4545,Email,2025-07-15,40870.15,1545950,65498,10224,846672.9351608643,Love this brand!
CMP_6024,Website,2025-05-11,34461.67,384898,27685,2162,136011.4451730671,The ad was okay but a bit repetitive.
CMP_1284,Website,2025-08-06,9964.39,429362,24548,2075,133297.09948851488,"Not interested, irrelevant content."
CMP_1351,Social Media,2025-08-22,7605.92,136115,9858,1291,35647.70395315522,The ad was okay but a bit repetitive.
CMP_9816,SMS,2025-06-29,5390.27,81415,2521,474,43606.87240797731,"Great campaign, loved the visuals!"
CMP_2500,Social Media,2025-08-25,38824.41,1286783,34725,3202,190810.4036103478,"Great campaign, loved the visuals!"
CMP_1325,Website,2025-03-31,34162.99,1240422,122129,9942,964767.4231069139,Too expensive for me.
CMP_6497,Website,2025-03-29,30961.86,737458,41732,4754,192580.83909074307,Too expensive for me.
CMP_5944,Email,2025-11-04,9491.3,207032,5464,912,29941.19110605788,Love this brand!
CMP_6078,Website,2025-03-08,36898.63,1505581,148165,18059,1482087.6821313908,"Decent, but could be better."
CMP_4369,Website,2025-02-08,25680.71,400110,7773,997,59360.290951346775,"Worst experience, link didn't work."
CMP_2778,Social Media,2025-09-27,37060.23,617926,50339,2586,216455.80134098599,Highly recommended!
CMP_8314,Website,2025-05-24,44799.26,1501183,23697,1337,65801.936691707,"Spammy ad, hidden it."
CMP_3749,Email,2025-07-02,21402.4,396802,14992,2345,82729.25383938821,Love this brand!
CMP_3133,Website,2025-06-17,49622.17,1939970,179237,15771,1227011.7433567494,"Worst experience, link didn't work."
CMP_7083,Website,2025-09-12,48234.26,603714,34073,1996,75686.41218747782,"Decent, but could be better."
CMP_2085,Email,2025-05-04,8177.46,292892,13939,1217,94689.14570720689,"Worst experience, link didn't work."
CMP_9345,SMS,2025-12-23,20052.92,280429,23059,2311,200966.06974458304,Highly recommended!
CMP_3837,Email,2026-01-07,48103.36,2335344,62008,8709,668016.1770279397,Highly recommended!
CMP_6047,SMS,2025-06-12,21025.23,383570,13680,1385,126204.41666611643,"Not interested, irrelevant content."
CMP_4947,Website,2025-12-09,24697.36,615620,23576,1561,93423.32165775503,Amazing offer! bought it immediately.
CMP_8273,Email,2025-02-15,1595.77,36216,1584,99,4514.431968110577,"Worst experience, link didn't work."
CMP_8037,SMS,2025-04-18,38135.06,1483533,139136,8850,193417.69172267997,Love this brand!
CMP_7792,Social Media,2025-11-04,32642.42,1418944,125564,21548,1774132.6026099238,Highly recommended!
CMP_9660,Email,2025-05-15,5751.81,75317,5551,549,21545.866273924723,"Not interested, irrelevant content."
CMP_7022,Website,2025-06-22,18686.34,205412,15764,2503,151909.24675959596,"Decent, but could be better."
CMP_4913,Email,2025-04-24,6356.86,178326,11878,1055,80567.09289008398,Amazing offer! bought it immediately.
CMP_6832,SMS,2025-02-13,45486.37,1074958,63008,8535,319521.23566390225,"Great campaign, loved the visuals!"
CMP_2945,Website,2025-03-30,47991.1,776629,14607,817,31380.80246385563,"Decent, but could be better."
CMP_1093,Email,2025-03-24,9023.43,159759,3140,235,10966.733589701615,"Decent, but could be better."
CMP_4485,Website,2025-03-20,21186.52,553150,18189,3164,148593.47578913387,Highly recommended!
CMP_9362,Social Media,2025-08-06,31291.79,711431,42962,6194,415956.55920207466,"Decent, but could be better."
CMP_9666,Social Media,2025-10-13,40350.85,1806480,90256,7179,717704.5609695258,"Spammy ad, hidden it."
CMP_9154,Website,2025-04-13,4493.59,91753,7677,1371,111298.18936772388,Amazing offer! bought it immediately.
CMP_4748,Website,2025-11-20,48610.31,2075232,78678,14363,1026295.0165617125,The ad was okay but a bit repetitive.
CMP_5198,Website,2025-03-19,3675.33,181914,9835,1672,164704.77102785354,Too expensive for me.
CMP_7129,Social Media,2025-07-14,29917.02,603829,36604,2676,96656.76298505321,"Not interested, irrelevant content."
CMP_9314,Social Media,2025-09-09,19522.87,400593,10810,632,51949.878822301,"Spammy ad, hidden it."
CMP_4863,SMS,2025-08-27,27813.18,1084555,99777,7331,710010.6654859812,Love this brand!
CMP_2108,Social Media,2025-10-02,17771.59,311610,26404,3131,250517.36518238997,Highly recommended!
CMP_8120,Website,2025-06-17,24086.28,266115,2706,183,5171.263861329816,"Not interested, irrelevant content."
CMP_6146,Social Media,2025-12-14,30510.7,382855,8791,1628,50130.64600764625,Amazing offer! bought it immediately.
CMP_3835,Social Media,2025-04-18,6201.67,190779,17639,1917,188601.70275732048,Love this brand!
CMP_8497,SMS,2025-10-20,21033.48,959481,90397,17176,1516623.7198869484,"Decent, but could be better."
CMP_4945,Email,2025-04-08,39569.92,1457339,117075,22274,1850043.0737358935,"Great campaign, loved the visuals!"
CMP_9500,Website,2025-01-27,47432.92,560966,52158,6758,269233.7774795557,"Great campaign, loved the visuals!"
CMP_2744,Social Media,2025-11-01,11163.58,150307,14329,1756,70747.28480386978,"Spammy ad, hidden it."
CMP_3228,Website,2025-11-20,28836.51,982008,81794,6485,412818.55987608584,"Not interested, irrelevant content."
CMP_5783,Email,2025-01-25,25398.35,627781,6911,1002,86963.4266825781,The ad was okay but a bit repetitive.
CMP_7029,SMS,2025-12-14,44979.3,1959863,66336,9463,199349.68724044235,"Not interested, irrelevant content."
CMP_7217,Social Media,2025-12-19,16081.76,630915,45400,2423,93037.6794768736,Love this brand!
CMP_1123,Email,2025-06-18,25196.59,325887,26868,2822,88740.39165414833,"Decent, but could be better."
CMP_3070,Website,2025-03-17,14512.25,414040,38423,7085,277776.57278436073,"Not interested, irrelevant content."
CMP_9924,Email,2025-12-12,2231.79,87670,4566,364,22936.449846716867,Love this brand!
CMP_3493,Social Media,2025-07-27,13678.77,634047,53937,5040,454119.73399111716,Amazing offer! bought it immediately.
CMP_9604,SMS,2025-02-03,19192.46,590787,18045,2266,166790.88982119286,"Decent, but could be better."
CMP_2263,SMS,2025-02-24,20310.16,712793,65958,7061,164867.48802070535,Highly recommended!
CMP_6044,Social Media,2025-06-01,41021.85,757195,58678,10869,276195.95865342766,Love this brand!
CMP_8128,Email,2025-12-16,40935.06,1019026,29152,1464,58556.25775544513,"Worst experience, link didn't work."
CMP_4221,Email,2025-12-19,19073.56,229211,10518,1271,35416.25395317986,Love this brand!
CMP_4073,SMS,2025-06-04,43364.72,1221956,36529,7105,432343.342987902,"Great campaign, loved the visuals!"
CMP_3276,Website,2025-08-24,33779.62,1512479,52704,9972,589174.6755559563,"Worst experience, link didn't work."
CMP_5360,Social Media,2025-10-04,19549.89,608205,28673,3030,101946.80205185777,Love this brand!
CMP_7239,Email,2026-01-07,37313.4,493556,31368,5334,198053.71163201216,"Worst experience, link didn't work."
CMP_8970,Social Media,2025-08-10,28797.61,1064218,20093,3476,269641.8324916393,Highly recommended!
CMP_3694,SMS,2025-06-01,14980.57,267482,11120,1515,68409.94237948139,Highly recommended!
CMP_3496,Social Media,2025-10-24,22060.8,761409,38933,3694,347902.50153983023,"Decent, but could be better."
CMP_7665,Website,2025-12-19,30646.96,732468,30996,3588,111946.44406174004,"Worst experience, link didn't work."
CMP_1654,SMS,2025-05-05,7818.62,85829,7903,1519,116554.25556479962,Highly recommended!
CMP_9721,SMS,2025-10-09,12851.08,454863,27397,5155,421362.6300888162,The ad was okay but a bit repetitive.
CMP_9183,Social Media,2025-08-06,30677.96,745812,56682,10012,359501.6633480074,"Not interested, irrelevant content."
CMP_3965,Social Media,2025-10-15,15059.02,610486,24055,2075,108503.70366765007,The ad was okay but a bit repetitive.
CMP_2113,Website,2025-10-08,26521.58,454278,19766,2285,51461.51228019449,"Great campaign, loved the visuals!"
CMP_9537,Email,2026-01-07,14371.31,513964,30857,4035,224724.84888885514,"Not interested, irrelevant content."
CMP_6186,Website,2025-09-24,44113.02,1818141,97707,11576,1090341.4771996408,"Great campaign, loved the visuals!"
CMP_3801,SMS,2025-09-13,38978.8,1776522,68337,11929,896348.0652138378,"Decent, but could be better."
CMP_6021,Social Media,2025-03-10,13693.53,462554,44839,5304,424191.82975590916,"Not interested, irrelevant content."
CMP_7112,SMS,2025-07-24,44810.87,2212410,115335,18104,1179424.7600566,Highly recommended!
CMP_1017,SMS,2025-12-13,6737.14,240136,14720,2489,158250.85990596318,Amazing offer! bought it immediately.
CMP_5163,Website,2025-04-12,27373.72,320786,11328,653,36102.931792575095,The ad was okay but a bit repetitive.
CMP_8130,Email,2025-03-27,7538.75,309584,26427,3322,280733.34460761555,Love this brand!
CMP_3691,SMS,2025-04-08,1793.29,18726,345,52,4483.374207180562,The ad was okay but a bit repetitive.
CMP_3387,Email,2025-08-25,33545.61,418704,7664,1132,37584.4394435017,Love this brand!
CMP_4688,Email,2025-07-28,14490.57,391269,12959,1168,74940.50052638823,Love this brand!
CMP_7365,Website,2025-07-25,13063.44,147142,12199,1163,66921.03248564081,"Decent, but could be better."
CMP_7050,Social Media,2025-03-30,18280.85,279053,5110,762,29236.035330281902,Too expensive for me.
CMP_5636,SMS,2026-01-13,14056.14,301740,22511,2282,139577.81913032453,"Worst experience, link didn't work."
CMP_8626,Email,2025-09-12,31254.15,715964,15713,3142,65264.4793057498,"Not interested, irrelevant content."
CMP_7697,Social Media,2025-11-13,4410.38,211779,6415,1014,27459.648111783994,"Not interested, irrelevant content."
CMP_3442,Website,2025-03-07,46717.89,491832,47766,7631,455729.99179362657,Love this brand!
CMP_2918,Website,2025-09-20,866.37,22616,883,126,5326.7564168144045,"Spammy ad, hidden it."
CMP_6429,SMS,2025-02-11,38869.16,1655471,112274,21309,1663622.1969726933,Love this brand!
CMP_2838,Social Media,2025-02-21,29391.33,1323318,51677,7298,499657.3429420017,"Great campaign, loved the visuals!"
CMP_3211,Website,2025-11-18,45880.56,1327750,28244,5445,174522.9167972836,Love this brand!
CMP_8856,Email,2025-12-04,22382.38,683568,34693,2723,228262.46116467364,The ad was okay but a bit repetitive.
CMP_1706,Social Media,2025-12-30,12994.67,629104,45258,8887,852082.2204624041,"Decent, but could be better."
CMP_2781,Email,2025-06-22,8230.15,173872,7404,788,18928.842373789805,"Spammy ad, hidden it."
CMP_4364,Social Media,2025-09-28,7182.04,248974,18616,2347,50940.05678227446,"Spammy ad, hidden it."
CMP_6130,SMS,2025-10-13,13699.03,401914,31482,2925,200767.79767346877,"Worst experience, link didn't work."
CMP_9099,Website,2025-07-24,13699.16,344974,18239,2894,64241.656174549404,The ad was okay but a bit repetitive.
CMP_6616,Social Media,2025-12-23,28763.06,776257,27522,3735,144486.2385951654,"Worst experience, link didn't work."
CMP_5910,Email,2025-02-18,40919.72,1751847,164712,15798,609664.1990275042,Highly recommended!
CMP_4564,Website,2025-08-03,1267.48,55043,837,79,7009.871933954283,"Decent, but could be better."
CMP_8372,Email,2025-05-12,32350.74,470427,42074,3792,260093.08409383506,"Worst experience, link didn't work."
CMP_1157,SMS,2025-06-05,23582.75,1071527,97635,8097,318414.36926994094,The ad was okay but a bit repetitive.
CMP_7866,Website,2025-09-14,5299.55,225382,19269,1252,118125.45690597106,"Decent, but could be better."
CMP_2279,Website,2025-05-29,34418.44,956648,90710,10339,915431.8660279239,"Decent, but could be better."
CMP_7329,SMS,2025-09-14,33453.48,577645,42859,5049,268585.125297739,"Decent, but could be better."
CMP_8729,Social Media,2025-06-29,35257.29,1110095,30947,3827,331582.8921399052,"Worst experience, link didn't work."
CMP_2218,Email,2025-11-20,20380.76,343752,17512,2477,205082.6809867595,"Worst experience, link didn't work."
CMP_2103,Website,2025-04-25,4420.35,104394,6665,455,35860.14747505952,Too expensive for me.
CMP_2807,Website,2025-07-18,22248.86,303032,13082,1411,103086.16694866607,Too expensive for me.
CMP_1966,Website,2025-09-22,4136.13,60862,4347,278,21060.648113313666,The ad was okay but a bit repetitive.
CMP_4088,Website,2025-02-12,37724.7,412093,35024,5586,546530.9470649171,"Spammy ad, hidden it."
CMP_8932,Social Media,2025-02-08,9659.21,372684,24928,1710,42600.52422124529,"Worst experience, link didn't work."
CMP_7997,SMS,2025-02-05,31073.36,463591,12075,716,20503.648299266813,"Worst experience, link didn't work."
CMP_2123,SMS,2025-07-14,7810.19,222988,17149,2257,160577.85685938943,"Worst experience, link didn't work."
CMP_6482,SMS,2025-03-03,6835.75,292734,15172,788,52817.672553962184,Too expensive for me.
CMP_2407,Social Media,2025-06-13,21221.54,251486,24050,3013,273359.99470437045,"Decent, but could be better."
CMP_7983,SMS,2025-10-22,959.63,26773,1979,156,4456.167936958055,Highly recommended!
CMP_4915,Social Media,2025-03-17,14231.35,259724,21843,3648,303110.20392960793,Too expensive for me.
CMP_3883,Email,2025-02-22,38645.8,1053451,12642,1659,135431.80811242017,"Not interested, irrelevant content."
CMP_5161,Email,2025-12-23,22194.64,342923,6556,754,32912.7362112061,Too expensive for me.
CMP_1578,Website,2025-07-08,39740.04,1730929,45527,3239,265793.38683785085,"Great campaign, loved the visuals!"
CMP_4616,Website,2025-09-05,45929.37,2295518,146453,8276,250238.39366714493,Highly recommended!
CMP_7521,Email,2025-05-15,10453.52,303768,10419,1928,57622.36829415044,Highly recommended!
CMP_1324,Social Media,2026-01-17,26467.15,916234,16228,1465,47271.5940417582,Highly recommended!
CMP_4621,Email,2025-02-26,21781.25,354372,30688,4446,151669.83021370243,Amazing offer! bought it immediately.
CMP_2607,Social Media,2025-11-11,33907.64,1449373,61926,9185,196897.39707588084,"Decent, but could be better."
CMP_7395,Website,2026-01-10,21448.93,626896,15379,2737,219640.10914528408,The ad was okay but a bit repetitive.
CMP_9277,Website,2025-03-11,11464.65,230927,7136,952,74668.71341683177,The ad was okay but a bit repetitive.
CMP_3173,Website,2025-05-14,49710.8,1756569,51714,4916,265035.9756515318,The ad was okay but a bit repetitive.
CMP_8311,SMS,2025-10-04,9388.37,301368,13748,2707,222263.78880765632,Amazing offer! bought it immediately.
CMP_5431,Email,2025-08-20,39347.09,1538364,18378,1421,41353.634854881115,"Decent, but could be better."
CMP_6409,Social Media,2025-11-13,48499.53,2078493,194161,36133,3158626.5425675265,"Spammy ad, hidden it."
CMP_7000,Social Media,2025-09-15,5223.28,213666,7283,732,16163.053818301647,"Great campaign, loved the visuals!"
CMP_5734,Email,2025-08-03,9863.53,443824,13385,2015,159036.03502417824,"Decent, but could be better."
CMP_5620,Email,2025-07-26,11151.5,308047,27085,3605,293867.51805412216,Too expensive for me.
CMP_2252,Email,2025-11-29,48649.16,1696330,95560,16320,702188.512457227,"Spammy ad, hidden it."
CMP_1751,SMS,2026-01-12,34292.4,1164457,41130,2823,92481.22275060882,"Great campaign, loved the visuals!"
CMP_1863,Email,2025-10-09,37599.1,1865682,167876,8449,621535.7317324046,Love this brand!
CMP_1189,SMS,2025-07-02,23335.68,1095521,25960,2251,213083.81474799555,"Great campaign, loved the visuals!"
CMP_2123,SMS,2025-04-11,25382.8,386847,38573,3131,93306.89372820375,Highly recommended!
CMP_9098,Email,2025-09-23,3891.6,194090,15100,1101,93870.64666369536,"Decent, but could be better."
CMP_8098,Social Media,2025-07-04,8346.2,313477,15971,2933,228882.67058711246,The ad was okay but a bit repetitive.
CMP_5557,SMS,2025-11-30,48949.83,1046536,86026,16153,1200793.410346767,Too expensive for me.
CMP_8602,Social Media,2025-07-05,11244.63,375697,26115,5153,509990.6135421355,Highly recommended!
CMP_2416,SMS,2025-03-27,5713.21,268294,25814,4811,185076.65551510098,Highly recommended!
CMP_2787,Social Media,2025-02-16,27017.75,1237074,25283,3062,285118.3191302698,"Great campaign, loved the visuals!"
CMP_8209,Website,2025-11-18,2965.47,70255,3750,409,37387.713374076324,"Worst experience, link didn't work."
CMP_6669,Email,2025-04-01,22070.88,1049145,72518,3793,245676.35887537847,Too expensive for me.
CMP_3825,Website,2025-06-29,49460.59,2229073,57100,6998,144684.26173056447,"Not interested, irrelevant content."
CMP_6486,Email,2025-03-22,10986.13,395784,4833,790,40790.548624385134,The ad was okay but a bit repetitive.
CMP_6085,SMS,2025-12-10,3301.37,71493,4719,422,15854.88297493274,Too expensive for me.
CMP_5455,Website,2025-06-02,32776.04,1540880,59871,8526,786482.4203643568,"Worst experience, link didn't work."
CMP_7208,Email,2025-11-28,10845.61,239568,22313,3889,378194.0797675124,"Great campaign, loved the visuals!"
CMP_6371,Website,2025-01-22,26134.93,1068809,61437,6056,423306.02818605315,"Decent, but could be better."
CMP_5165,Social Media,2025-11-04,47086.77,1758245,77694,9897,641007.5286272063,"Spammy ad, hidden it."
CMP_3943,Social Media,2025-07-04,30652.95,1006845,16928,1091,34900.973508771196,"Spammy ad, hidden it."
CMP_9966,SMS,2025-08-16,43067.8,709884,64660,11585,385321.71117601154,Highly recommended!
CMP_3976,Website,2025-10-26,40931.42,1993085,104816,6531,363887.4630756469,Amazing offer! bought it immediately.
CMP_9315,Email,2025-06-17,24878.27,412366,26770,4994,225526.27627356478,"Spammy ad, hidden it."
CMP_3231,SMS,2025-03-16,32393.27,1165373,82814,5343,486442.7004762456,"Decent, but could be better."
CMP_3800,SMS,2025-08-31,38293.59,1156520,105555,18361,1340426.7481083567,"Decent, but could be better."
CMP_6696,Website,2025-01-21,2763.77,109532,8460,1161,81836.13451866344,The ad was okay but a bit repetitive.
CMP_8147,Email,2025-06-02,40762.16,748114,59141,4519,186694.34764664632,"Worst experience, link didn't work."
CMP_2940,SMS,2026-01-15,4678.74,118199,4565,849,63435.7854837346,Amazing offer! bought it immediately.
CMP_5003,Website,2025-03-03,33911.32,1538632,124464,19180,1326115.8530087767,Love this brand!
CMP_4849,SMS,2025-07-21,38911.32,721229,42481,3439,113035.55321672812,Too expensive for me.
CMP_3113,Email,2025-03-07,25427.98,344971,29431,3497,154376.10700667617,The ad was okay but a bit repetitive.
CMP_3716,Email,2025-10-01,13210.9,465567,45241,4151,103109.32580642909,"Great campaign, loved the visuals!"
CMP_6531,Email,2025-09-06,46117.37,1644389,66800,8454,819429.5085134832,"Not interested, irrelevant content."
CMP_6867,Email,2025-08-15,10463.3,488296,44716,2886,75603.88523771093,Amazing offer! bought it immediately.
CMP_9203,Email,2025-02-27,19390.13,733310,51106,7583,518579.33698935196,"Not interested, irrelevant content."
CMP_6565,Website,2025-03-07,35099.48,1269823,53381,10444,410471.92088133446,Love this brand!
CMP_4796,Social Media,2025-03-11,3682.13,79348,2295,407,9771.59989741773,"Worst experience, link didn't work."
CMP_6323,Website,2026-01-02,23921.94,614382,14049,1951,105629.1586490679,Highly recommended!
CMP_3644,Website,2025-06-28,36617.98,1250381,31365,6062,347662.5426172013,"Great campaign, loved the visuals!"
CMP_6623,Social Media,2025-11-10,15582.61,675498,28154,5156,357503.83351033455,Love this brand!
CMP_7852,Email,2025-12-21,8591.28,178899,13859,1702,161629.39478442707,"Spammy ad, hidden it."
CMP_7759,Website,2025-10-24,23716.46,724795,20478,2019,123941.95515364873,"Worst experience, link didn't work."
CMP_3054,SMS,2025-09-03,17511.85,600955,41468,7140,617128.3605160043,Love this brand!
CMP_2352,Social Media,2025-05-12,28148.23,375943,5001,810,51008.240877517404,"Great campaign, loved the visuals!"
CMP_9177,Email,2025-10-18,16991.17,563339,38979,3879,165818.35011226544,"Not interested, irrelevant content."
CMP_4936,Email,2025-03-21,6060.62,158133,5848,626,33393.339537984924,The ad was okay but a bit repetitive.
CMP_5634,Email,2025-12-15,6100.13,74563,4052,488,28604.86939542752,Highly recommended!
CMP_8597,Email,2025-11-23,49795.98,2010615,102569,17579,352600.9298942786,Love this brand!
CMP_1112,SMS,2025-05-12,14953.82,641082,51611,8389,825485.258957144,The ad was okay but a bit repetitive.
CMP_4442,Email,2025-11-21,22921.09,430428,25143,2992,146654.96437600776,The ad was okay but a bit repetitive.
CMP_2036,SMS,2025-12-06,44554.21,1921712,79760,6456,241092.0701787588,"Decent, but could be better."
CMP_5063,Website,2025-04-21,16088.06,699167,10454,2035,75037.62822022072,Love this brand!
CMP_4120,SMS,2026-01-08,25548.96,1099310,77926,6956,675000.9855351163,"Worst experience, link didn't work."
CMP_7399,Social Media,2025-07-21,48229.43,1089767,79898,10339,852707.5719654782,The ad was okay but a bit repetitive.
CMP_9109,Social Media,2025-11-11,9331.06,119547,8715,1732,128678.92468701546,Too expensive for me.
CMP_5493,SMS,2025-09-08,33429.98,816638,62083,8273,447174.59238667774,"Great campaign, loved the visuals!"
CMP_5270,Website,2025-12-15,13952.46,233810,15510,2029,93443.78439422893,"Worst experience, link didn't work."
CMP_5288,SMS,2025-02-13,22159.42,545548,49348,4069,292242.8127757517,"Spammy ad, hidden it."
CMP_2681,SMS,2025-02-23,18591.43,477386,22759,3579,337251.89823468897,Love this brand!
CMP_8003,Website,2025-03-07,37115.07,1342194,102032,11370,357747.9293648468,Love this brand!
CMP_1061,Website,2025-08-07,16783.27,825198,33102,4404,384443.991891055,"Decent, but could be better."
CMP_8513,Website,2025-06-17,49903.66,1276036,18788,1803,137762.1113802987,Highly recommended!
CMP_2213,Website,2025-06-26,49674.19,1252825,103820,16049,513444.6026687689,"Worst experience, link didn't work."
CMP_4852,Email,2025-02-26,44767.28,1644728,152487,29746,2587310.4915802134,Love this brand!
CMP_8088,Email,2025-02-24,9620.08,286757,23376,1806,116586.60086813026,Too expensive for me.
CMP_3868,Social Media,2025-04-14,29646.4,460786,15614,3029,174275.97194408704,Highly recommended!
CMP_2431,Website,2025-06-20,2687.88,90581,3602,224,21009.873098855343,Highly recommended!
CMP_6134,SMS,2025-06-27,40076.82,648636,49613,4081,364596.99173793395,The ad was okay but a bit repetitive.
CMP_6783,Email,2025-08-23,24030.61,710174,27922,4208,254633.03042325834,Love this brand!
CMP_5726,Social Media,2025-03-30,15192.33,428609,14252,2613,141272.89795400703,"Great campaign, loved the visuals!"
CMP_5499,SMS,2025-06-26,32984.57,1031396,39868,3111,77570.93202315242,Highly recommended!
CMP_9845,Social Media,2025-04-07,29783.07,1170260,45651,4902,320526.82980354305,Too expensive for me.
CMP_2293,Website,2025-06-23,37604.35,1859031,172029,24673,2335812.1422845777,"Not interested, irrelevant content."
CMP_2386,Email,2025-02-18,28355.9,515859,25593,2199,114550.00660143096,"Spammy ad, hidden it."
CMP_2285,Social Media,2025-12-26,43552.94,2128564,53699,5797,153051.8046066074,Love this brand!
CMP_9066,Social Media,2025-05-08,27462.69,1268524,84104,4455,429251.158677964,"Worst experience, link didn't work."
CMP_1629,SMS,2025-07-05,3527.19,125351,9340,741,23083.973491306537,"Spammy ad, hidden it."
CMP_7295,Social Media,2025-05-06,31913.91,671939,15473,2252,182765.46991236252,Amazing offer! bought it immediately.
CMP_9930,SMS,2025-12-11,3522.7,168818,11280,2110,170397.39863524117,"Great campaign, loved the visuals!"
CMP_9387,Email,2025-03-19,28168.61,656207,45342,2962,262831.3300672632,Too expensive for me.
CMP_8442,Website,2025-09-23,21672.02,871806,17622,1915,65816.4752990566,Too expensive for me.
CMP_5971,Email,2025-07-08,40431.11,1148189,99833,17380,1297817.098799251,Amazing offer! bought it immediately.
CMP_7833,Email,2025-10-06,18435.81,708806,10315,1425,42152.833891188544,Too expensive for me.
CMP_4664,Website,2025-09-04,49797.65,1587714,69224,12291,1083164.5537968127,Highly recommended!
CMP_6204,SMS,2025-02-17,22381.61,607510,14060,2344,57747.61321721624,Too expensive for me.
CMP_3819,Social Media,2025-08-16,41247.1,1929652,171997,25297,2278178.5654361043,"Great campaign, loved the visuals!"
CMP_4138,Email,2025-06-07,20530.61,322641,17204,2688,265751.85381237103,Too expensive for me.
CMP_3589,SMS,2025-08-04,27307.19,337692,14682,2007,102355.5454341302,Amazing offer! bought it immediately.
CMP_1102,Social Media,2025-01-30,18510.56,891923,41391,2841,235732.74841571113,"Decent, but could be better."
CMP_2029,Website,2025-01-24,27982.46,1228283,69990,8010,673626.4025822311,Too expensive for me.
